Age,Sex,Weight  in lbs,Height in Inch,IQ,Units of alcohol per day,Cigarettes per day,Marital Status,Additional People in household,Salary,Active,Health Score (high is good)
24,Male,155,73,102,1,0,Married,4,25036,Very Active,268
78,Male,174,70,97,0,0,Single,1,25234,Very Active,126
57,Male,153,70,107,1,0,Widowed,1,55447,Very Active,157
45,Female,131,64,94,1,0,Cohabiting,2,54430,Very Active,259
37,Female,116,65,102,1,0,Married,2,55547,Active,240
31,Male,156,75,109,0,0,Widowed,1,57180,Very Active,257
58,Female,145,68,100,3,0,Cohabiting,3,54557,Active,186
29,Female,110,69,105,2,0,Widowed,3,53021,Very Active,366
33,Female,133,64,105,2,0,Widowed,3,55658,Active,267
75,Female,148,64,106,0,0,Married,1,24898,Very Active,179
32,Female,137,72,103,2,28,Widowed,0,55091,Inactive,97
31,Female,118,64,97,0,26,Widowed,2,55944,Inactive,129
36,Male,180,74,99,1,17,Married,3,56996,Inactive,112
57,Female,138,64,109,0,0,Divorced,1,56366,Active,174
51,Female,142,67,96,1,0,Married,4,54258,Very Active,239
25,Female,149,62,103,5,0,Married,1,55262,Inactive,129
78,Female,139,66,102,1,24,Divorced,1,25028,Inactive,63
28,Male,152,69,103,1,18,Divorced,3,54579,Active,152
32,Female,118,63,102,0,0,Single,3,54126,Inactive,189
52,Male,152,72,103,1,25,Single,3,55986,Very Active,128
38,Male,181,70,96,1,0,Cohabiting,4,54700,Active,162
78,Female,110,63,105,1,0,Married,2,25176,Very Active,181
56,Male,174,73,99,2,16,Widowed,3,56369,Inactive,97
64,Male,190,74,102,1,0,Widowed,0,56377,Inactive,87
72,Female,130,64,109,0,35,Married,1,24984,Inactive,77
24,Male,162,78,100,2,0,Divorced,3,24891,Active,237
62,Female,128,66,92,1,0,Divorced,0,57111,Inactive,94
35,Male,174,71,100,0,31,Widowed,0,56107,Active,133
53,Female,117,66,103,0,40,Married,4,56686,Inactive,89
70,Male,175,76,104,1,0,Married,1,24883,Inactive,105
59,Female,109,68,108,0,0,Widowed,3,55439,Inactive,132
37,Female,116,64,102,1,0,Cohabiting,4,57385,Inactive,170
69,Male,173,71,95,0,0,Single,3,25048,Inactive,97
19,Female,108,66,100,0,0,Widowed,0,25019,Inactive,220
39,Female,161,69,112,0,0,Divorced,0,54607,Inactive,159
40,Male,183,72,106,2,0,Married,1,55913,Active,151
28,Female,128,61,103,0,0,Single,3,54099,Active,268
65,Female,136,63,95,3,0,Widowed,1,57216,Very Active,189
77,Female,124,65,95,2,0,Cohabiting,1,25062,Active,138
29,Female,140,65,109,3,0,Married,2,55369,Active,240
67,Male,177,71,102,2,28,Married,1,25070,Inactive,78
31,Male,148,69,104,0,0,Divorced,1,56482,Very Active,246
65,Female,130,68,107,2,0,Married,4,55312,Active,180
25,Female,109,63,90,1,0,Married,2,53559,Inactive,216
35,Female,139,70,100,1,0,Cohabiting,2,55982,Inactive,140
51,Female,129,63,104,0,0,Single,0,56615,Inactive,108
39,Male,153,75,96,0,0,Widowed,1,55795,Inactive,155
43,Male,153,73,102,3,0,Married,2,53029,Very Active,173
61,Male,185,76,102,1,0,Married,1,56344,Inactive,91
76,Female,106,65,106,0,12,Divorced,2,25027,Inactive,95
31,Female,96,64,99,0,0,Divorced,1,55501,Inactive,168
79,Female,147,65,97,2,34,Single,3,24817,Inactive,57
20,Female,113,64,110,2,0,Single,2,24984,Inactive,277
29,Female,153,71,108,1,0,Married,3,54731,Active,306
56,Male,164,72,107,0,0,Divorced,1,54167,Inactive,128
20,Female,109,65,94,0,0,Cohabiting,1,24958,Inactive,262
78,Female,127,70,104,2,0,Widowed,2,24955,Active,140
18,Male,157,70,85,1,0,Married,1,25096,Inactive,180
46,Male,153,72,103,0,0,Single,1,56143,Inactive,150
58,Male,187,69,106,2,0,Divorced,3,56124,Active,118
23,Female,130,73,98,1,0,Divorced,3,25011,Inactive,237
48,Male,163,69,113,0,0,Cohabiting,3,54036,Inactive,139
49,Female,119,72,94,1,0,Married,2,53416,Inactive,119
80,Female,100,63,101,1,10,Widowed,0,24999,Active,146
20,Male,174,76,107,2,0,Divorced,1,25085,Active,244
33,Female,137,65,91,0,0,Married,3,54773,Inactive,215
54,Female,129,61,95,3,0,Married,3,54671,Inactive,142
27,Male,160,71,99,1,0,Married,2,54579,Inactive,169
64,Female,94,67,90,0,0,Cohabiting,1,57652,Active,203
44,Male,202,73,105,2,0,Cohabiting,3,54554,Very Active,165
72,Female,126,67,94,0,0,Married,2,25115,Very Active,196
36,Male,176,71,96,1,20,Widowed,0,54704,Very Active,154
65,Female,126,70,107,2,0,Cohabiting,2,53048,Active,161
37,Male,163,67,98,0,0,Divorced,1,54608,Inactive,128
39,Female,137,67,96,0,0,Married,1,52572,Inactive,132
58,Female,156,68,98,0,0,Divorced,1,57380,Inactive,122
73,Female,112,67,90,0,0,Married,3,24892,Inactive,110
33,Female,100,69,100,0,25,Married,4,55143,Very Active,247
60,Female,114,67,89,0,0,Divorced,0,54807,Active,180
57,Female,115,68,105,1,0,Divorced,2,54713,Inactive,157
77,Male,172,68,103,2,0,Single,0,25009,Inactive,81
78,Male,169,71,97,2,0,Widowed,2,24920,Inactive,91
75,Male,182,76,103,1,40,Widowed,0,25136,Very Active,92
53,Female,129,66,101,1,0,Divorced,2,54258,Inactive,132
79,Female,140,64,92,0,0,Widowed,1,25033,Active,155
62,Male,180,75,99,1,33,Widowed,1,55849,Inactive,82
22,Female,136,67,99,1,0,Cohabiting,3,24940,Active,353
39,Male,163,74,106,0,0,Married,3,56907,Active,184
55,Female,137,67,97,1,0,Married,4,54716,Inactive,127
23,Male,179,69,98,1,0,Divorced,3,25077,Inactive,168
26,Female,102,68,94,1,0,Single,2,55900,Active,368
57,Female,155,72,103,1,0,Single,0,55743,Inactive,150
54,Female,96,68,104,0,0,Cohabiting,4,55445,Inactive,117
69,Female,131,65,101,2,0,Married,2,24814,Inactive,105
47,Female,113,67,102,0,0,Single,2,55692,Inactive,185
36,Male,181,72,90,1,38,Married,3,53122,Inactive,78
21,Female,132,67,100,1,0,Divorced,3,24942,Inactive,275
59,Female,120,66,98,1,0,Single,2,57578,Active,174
30,Male,190,75,100,1,0,Married,3,54371,Inactive,139
54,Female,121,67,107,1,0,Cohabiting,1,56369,Inactive,160
19,Male,162,70,100,2,32,Married,4,24844,Inactive,122
51,Female,130,69,95,0,0,Divorced,0,55957,Inactive,171
37,Male,162,72,111,1,0,Divorced,3,54747,Inactive,127
27,Female,125,64,108,0,0,Cohabiting,2,54600,Active,289
26,Female,105,68,99,1,0,Married,1,54566,Inactive,227
57,Male,160,76,109,0,0,Divorced,3,56562,Very Active,170
78,Female,140,65,97,0,27,Widowed,0,24926,Active,109
24,Male,159,76,93,1,0,Widowed,3,24974,Inactive,190
19,Male,174,68,94,0,36,Cohabiting,1,24899,Inactive,123
59,Female,130,70,89,2,0,Married,3,54939,Very Active,220
51,Male,166,76,102,0,0,Cohabiting,4,55125,Inactive,126
20,Female,129,67,106,1,0,Widowed,0,25063,Active,332
66,Female,137,70,100,1,0,Single,1,25018,Active,183
21,Male,150,77,99,0,0,Cohabiting,3,24980,Inactive,258
19,Female,144,68,105,2,0,Divorced,1,24958,Active,312
69,Female,140,66,91,1,0,Widowed,3,24957,Inactive,107
26,Male,167,79,113,2,0,Married,2,53995,Inactive,170
73,Female,124,64,99,1,0,Widowed,2,24922,Inactive,83
64,Female,140,66,103,1,6,Divorced,2,55104,Active,148
37,Female,132,67,112,0,27,Single,3,53802,Active,189
22,Male,161,72,107,2,0,Divorced,2,24939,Active,212
42,Female,128,67,101,2,0,Married,2,53628,Inactive,151
29,Female,109,64,94,1,0,Cohabiting,3,58144,Inactive,161
80,Male,164,67,103,1,0,Married,3,25001,Inactive,73
37,Male,201,65,106,0,0,Cohabiting,2,58606,Very Active,185
18,Male,150,68,96,0,0,Divorced,2,24901,Inactive,245
49,Female,134,69,99,2,0,Divorced,2,55949,Active,220
56,Female,145,63,97,0,0,Married,2,55826,Very Active,220
65,Male,169,68,97,0,0,Single,1,54353,Active,121
26,Male,160,70,103,1,0,Married,1,56389,Inactive,170
23,Female,133,68,104,0,0,Single,2,25097,Inactive,185
67,Male,186,71,97,2,0,Widowed,3,24986,Inactive,99
37,Female,125,66,102,0,0,Married,3,55735,Very Active,315
34,Male,151,74,84,2,0,Married,4,53733,Inactive,147
37,Male,161,75,92,0,0,Single,1,54962,Inactive,158
53,Female,101,66,105,2,0,Married,4,55560,Active,218
64,Female,104,63,96,2,0,Widowed,3,54619,Inactive,116
46,Female,105,63,105,1,0,Divorced,2,54783,Inactive,150
29,Female,157,67,96,1,0,Widowed,2,57970,Inactive,180
67,Female,128,64,97,0,19,Married,3,24975,Active,148
24,Male,166,72,104,2,0,Married,1,25084,Inactive,165
30,Female,122,62,94,1,0,Married,3,54051,Inactive,184
38,Female,135,66,100,1,0,Married,4,53349,Inactive,194
46,Female,106,66,85,0,0,Single,0,54015,Very Active,285
27,Female,116,63,102,2,0,Married,4,56519,Active,310
74,Male,165,74,103,0,0,Married,4,25085,Very Active,137
48,Female,111,67,106,0,0,Married,4,53016,Inactive,122
35,Male,150,70,88,0,0,Single,1,56443,Active,195
78,Female,124,71,92,0,1,Cohabiting,1,24968,Very Active,187
19,Male,182,74,105,2,30,Widowed,1,24958,Active,149
26,Female,123,66,102,0,0,Married,1,56095,Active,349
23,Male,178,74,98,1,11,Divorced,1,24993,Very Active,214
70,Female,136,65,93,1,0,Married,3,25001,Active,148
66,Female,133,63,96,0,0,Married,1,24900,Inactive,112
30,Female,103,70,105,0,0,Married,1,55190,Inactive,179
58,Female,154,73,113,0,0,Single,1,53268,Inactive,153
65,Female,119,60,105,2,0,Married,1,55291,Inactive,130
80,Female,126,66,104,1,0,Married,4,24846,Inactive,117
41,Male,176,77,107,0,0,Cohabiting,4,54622,Inactive,162
34,Female,152,63,98,0,24,Cohabiting,3,54540,Inactive,118
41,Female,110,67,93,1,0,Married,1,56253,Inactive,166
54,Female,140,68,93,2,0,Divorced,0,54019,Active,177
42,Male,164,70,100,1,0,Married,1,53212,Inactive,115
80,Male,178,76,113,1,0,Married,1,24926,Active,104
52,Female,129,66,98,0,0,Cohabiting,1,54189,Very Active,247
61,Female,109,63,102,0,0,Married,1,55836,Very Active,224
68,Female,136,67,103,1,17,Married,3,24917,Inactive,111
68,Female,129,68,96,0,0,Divorced,2,25038,Inactive,137
66,Female,144,68,103,1,2,Married,1,25054,Inactive,87
71,Male,158,70,102,0,0,Single,0,25181,Inactive,96
56,Female,100,65,100,1,0,Married,2,53465,Active,214
33,Female,89,63,94,2,0,Cohabiting,4,55224,Very Active,341
55,Male,169,71,96,3,22,Divorced,1,55201,Active,98
37,Female,118,62,101,1,0,Divorced,1,55532,Inactive,165
43,Female,108,68,94,2,0,Married,3,55792,Inactive,126
40,Female,135,65,95,0,0,Married,1,54254,Active,256
39,Female,129,65,104,0,0,Cohabiting,3,56511,Active,265
61,Female,132,74,98,2,10,Married,2,56815,Inactive,87
68,Female,128,68,97,1,0,Widowed,2,24974,Inactive,112
55,Male,160,74,105,2,0,Cohabiting,3,57274,Inactive,96
33,Male,166,70,99,1,0,Single,2,58056,Inactive,148
46,Male,168,67,100,1,0,Married,1,54243,Inactive,105
61,Male,162,69,96,2,0,Widowed,2,54704,Inactive,86
26,Male,162,76,101,1,0,Married,4,57015,Inactive,161
24,Female,121,63,111,1,0,Divorced,2,24837,Active,295
47,Female,127,65,107,1,0,Single,3,55585,Very Active,257
39,Male,172,73,108,1,0,Widowed,2,56070,Very Active,198
78,Female,104,65,97,3,0,Married,1,25127,Inactive,79
53,Male,172,69,93,1,0,Single,0,58453,Inactive,109
48,Female,108,74,100,2,0,Cohabiting,2,55121,Active,213
35,Male,172,71,104,1,0,Widowed,2,54665,Active,175
32,Female,124,63,100,1,0,Married,4,53605,Active,250
66,Male,163,78,100,0,14,Married,4,24871,Very Active,132
40,Female,104,63,97,0,0,Married,3,55416,Inactive,171
61,Female,124,68,106,0,9,Single,2,55832,Inactive,135
57,Female,114,68,101,0,3,Single,0,56583,Inactive,155
68,Female,135,62,97,1,30,Cohabiting,4,25070,Inactive,96
34,Male,144,71,98,0,0,Married,1,54985,Inactive,148
36,Female,121,65,113,1,0,Married,1,55243,Very Active,310
45,Female,142,67,111,2,32,Single,0,54700,Inactive,97
71,Male,185,71,108,3,0,Single,3,25015,Active,110
77,Female,122,62,96,0,0,Married,2,25108,Active,161
71,Female,109,68,102,0,0,Widowed,0,25033,Inactive,137
59,Female,135,69,107,1,0,Married,4,53310,Inactive,124
40,Female,135,64,111,2,0,Divorced,1,55986,Inactive,149
71,Male,161,76,95,1,1,Divorced,3,25057,Active,126
35,Female,131,65,101,1,0,Widowed,1,55476,Inactive,170
69,Female,119,68,110,1,24,Married,2,25022,Very Active,159
39,Female,114,61,102,0,32,Married,2,55607,Active,151
30,Male,157,69,95,0,0,Married,4,53918,Inactive,188
31,Female,110,69,97,2,0,Married,1,54053,Inactive,156
64,Male,173,69,82,1,0,Divorced,2,51164,Very Active,139
75,Male,185,73,96,0,0,Single,3,24851,Inactive,80
63,Female,128,66,109,0,0,Married,2,55745,Active,167
64,Male,175,75,103,0,0,Single,0,56700,Active,140
71,Female,146,69,100,0,0,Divorced,1,25072,Active,173
79,Male,188,75,90,2,0,Married,3,24965,Very Active,118
55,Female,122,69,95,2,0,Married,1,53993,Active,208
59,Male,167,69,104,2,0,Cohabiting,2,54409,Active,131
48,Female,108,65,99,0,0,Married,1,53324,Active,243
36,Female,136,69,101,2,24,Cohabiting,2,55895,Very Active,214
32,Female,99,60,98,2,25,Widowed,3,55808,Inactive,124
35,Female,119,59,98,3,0,Cohabiting,3,53068,Inactive,123
45,Female,107,65,99,1,0,Married,3,56004,Very Active,278
26,Male,163,74,97,0,0,Widowed,1,56896,Active,256
37,Male,172,73,100,0,0,Married,4,54731,Inactive,151
37,Female,132,66,106,0,0,Married,2,55029,Inactive,206
23,Female,132,67,103,1,0,Married,3,24933,Active,350
44,Female,117,63,97,1,0,Widowed,2,54321,Active,240
41,Female,103,68,107,0,33,Widowed,3,55852,Active,178
71,Male,170,73,105,1,0,Married,1,25019,Active,123
62,Female,167,67,101,0,0,Married,2,55489,Inactive,136
79,Female,110,65,102,0,0,Widowed,3,25083,Inactive,123
30,Female,142,67,100,1,25,Single,2,56633,Active,202
77,Female,140,64,99,0,0,Widowed,1,25041,Active,158
54,Male,177,68,92,0,0,Married,4,54712,Inactive,99
21,Female,125,64,92,1,0,Married,3,24936,Inactive,270
45,Male,178,73,96,2,0,Widowed,3,55533,Very Active,170
49,Female,131,65,107,1,0,Divorced,2,55783,Very Active,247
27,Female,137,63,90,2,0,Cohabiting,2,54989,Active,253
21,Male,175,74,99,3,0,Divorced,0,24954,Inactive,162
78,Male,181,77,110,0,0,Widowed,2,24929,Very Active,131
26,Female,107,65,104,1,0,Married,2,56564,Active,349
59,Female,127,64,94,2,0,Cohabiting,1,57009,Very Active,212
65,Female,115,63,99,0,0,Married,2,56566,Inactive,141
23,Female,129,67,109,2,0,Cohabiting,2,24926,Active,339
60,Female,126,65,95,0,0,Married,4,55997,Active,198
47,Female,125,62,99,1,0,Married,1,55385,Active,195
24,Male,161,75,100,1,0,Divorced,2,25062,Inactive,166
20,Female,136,60,96,0,0,Married,2,24893,Inactive,258
46,Female,136,65,89,0,0,Widowed,3,55889,Very Active,262
34,Female,105,68,103,1,0,Married,4,55858,Very Active,346
41,Male,184,71,99,0,14,Widowed,0,53724,Inactive,124
18,Male,163,71,97,0,0,Married,1,25046,Active,270
42,Female,134,64,94,0,0,Cohabiting,1,54185,Active,246
46,Female,126,63,102,3,3,Single,0,55542,Inactive,155
74,Female,115,63,98,1,0,Divorced,3,25273,Inactive,104
49,Male,172,73,97,0,4,Divorced,1,55602,Very Active,172
75,Male,150,73,105,0,0,Widowed,1,24919,Inactive,84
20,Female,124,63,99,1,0,Widowed,3,24785,Inactive,273
38,Female,124,68,97,1,0,Married,4,57114,Inactive,170
46,Male,160,79,108,5,0,Widowed,1,54530,Inactive,107
74,Female,131,69,103,1,0,Cohabiting,2,24976,Inactive,84
45,Female,126,67,97,1,0,Single,3,54706,Active,210
67,Male,161,72,95,1,0,Married,3,24917,Active,129
38,Female,103,67,100,2,19,Married,2,55204,Very Active,233
78,Female,111,63,103,0,0,Married,4,25086,Inactive,82
76,Male,171,74,90,0,15,Married,2,24950,Active,97
66,Female,135,65,96,2,0,Cohabiting,4,25067,Inactive,130
70,Female,116,65,101,0,15,Married,3,25162,Inactive,115
48,Male,137,69,95,0,0,Widowed,1,55245,Active,176
43,Female,123,68,107,4,0,Widowed,1,53651,Active,201
51,Female,128,65,102,1,0,Married,3,54881,Inactive,135
28,Female,98,60,110,4,22,Divorced,0,54738,Active,207
48,Female,117,68,92,3,0,Married,3,55574,Active,223
43,Female,126,60,113,1,0,Cohabiting,2,55858,Very Active,259
65,Female,137,59,101,0,0,Divorced,1,53527,Active,151
52,Male,161,74,110,0,0,Married,3,55234,Active,151
31,Female,139,68,92,2,0,Widowed,0,56264,Inactive,178
33,Female,126,64,106,0,0,Married,3,55511,Inactive,183
68,Female,132,71,98,1,0,Cohabiting,4,24883,Inactive,113
40,Male,162,70,109,0,0,Divorced,2,55169,Inactive,142
74,Female,102,68,96,0,0,Married,2,25101,Inactive,89
60,Male,182,70,99,0,35,Widowed,2,54007,Active,91
53,Male,163,72,98,1,0,Married,3,55089,Very Active,164
31,Female,139,64,97,2,0,Cohabiting,4,53955,Inactive,204
61,Female,111,70,100,1,31,Married,1,54728,Active,127
44,Female,125,64,106,1,0,Married,1,56870,Inactive,178
41,Female,120,64,102,0,0,Divorced,1,52638,Inactive,130
79,Female,140,67,97,0,0,Divorced,3,25175,Active,159
79,Female,126,69,104,1,0,Divorced,0,25106,Inactive,120
25,Female,97,62,106,1,0,Cohabiting,1,56248,Inactive,179
64,Female,111,64,97,1,0,Single,0,55774,Active,188
64,Female,140,65,95,0,20,Divorced,3,54751,Very Active,168
30,Female,133,66,94,0,0,Divorced,0,53301,Inactive,194
76,Female,78,63,112,1,29,Divorced,1,24920,Inactive,99
24,Female,141,60,104,0,37,Divorced,1,25196,Inactive,136
31,Female,121,65,85,0,24,Divorced,1,55319,Active,186
26,Female,119,67,106,2,0,Widowed,2,55475,Active,329
30,Female,143,62,98,1,0,Married,2,53915,Very Active,310
30,Female,130,62,104,0,0,Married,4,52889,Active,298
35,Female,121,65,105,1,0,Married,3,53325,Active,245
75,Female,129,67,108,1,0,Divorced,3,25069,Active,165
18,Female,111,65,103,0,38,Married,3,25130,Very Active,242
39,Female,139,73,102,1,0,Widowed,1,54610,Active,270
68,Female,138,66,97,1,0,Single,2,24938,Active,152
20,Female,136,64,110,1,29,Married,2,24881,Inactive,161
60,Male,155,75,103,1,0,Divorced,0,55048,Inactive,108
29,Male,161,76,107,1,0,Widowed,1,54549,Active,228
53,Female,113,68,99,0,0,Married,4,54350,Active,199
30,Female,147,63,98,1,1,Widowed,2,57091,Inactive,169
29,Female,133,65,93,0,0,Married,1,55353,Active,313
76,Female,124,65,100,1,21,Single,2,24877,Very Active,150
56,Female,87,69,103,1,0,Single,1,56743,Active,226
26,Female,113,68,108,2,0,Cohabiting,1,55844,Active,339
42,Male,153,74,100,1,13,Widowed,0,56834,Inactive,114
40,Female,140,64,92,4,0,Single,3,53501,Inactive,139
37,Female,149,64,96,3,0,Cohabiting,4,53366,Active,204
76,Female,145,66,97,1,0,Widowed,3,25157,Active,158
39,Female,124,66,106,0,0,Divorced,0,53940,Active,237
58,Male,146,66,101,1,0,Married,1,53927,Inactive,105
31,Female,124,66,105,0,0,Married,4,55468,Active,274
61,Female,116,69,103,0,0,Married,4,55225,Very Active,230
23,Female,126,70,95,1,0,Married,4,25190,Active,371
34,Female,126,59,94,0,17,Widowed,0,54344,Inactive,105
31,Female,124,61,93,0,0,Divorced,1,54975,Very Active,331
18,Female,147,69,96,2,0,Married,4,24995,Inactive,229
74,Female,137,62,104,2,0,Married,2,24925,Very Active,175
69,Male,169,75,92,0,0,Married,1,25089,Very Active,144
29,Female,97,61,97,1,0,Married,4,55180,Inactive,162
76,Female,118,63,96,0,35,Divorced,1,24871,Very Active,136
70,Female,137,67,100,1,0,Married,3,24903,Active,171
33,Male,150,67,113,1,0,Married,2,54893,Inactive,165
72,Female,133,68,94,1,0,Widowed,2,25078,Very Active,191
48,Female,108,72,90,2,0,Married,2,53871,Active,210
78,Female,91,66,98,1,0,Married,1,25218,Active,148
55,Female,144,69,81,0,26,Cohabiting,4,54543,Inactive,117
58,Female,135,64,103,0,0,Cohabiting,1,54409,Inactive,148
45,Female,135,65,100,0,0,Cohabiting,4,53987,Inactive,119
32,Male,180,75,98,1,0,Single,3,53877,Inactive,137
74,Female,101,68,95,1,0,Married,3,24955,Inactive,109
30,Female,93,68,103,0,0,Married,2,55772,Inactive,181
70,Male,168,72,106,1,0,Married,2,24942,Inactive,93
22,Male,151,71,100,2,0,Widowed,1,24966,Active,215
21,Female,107,66,94,1,0,Widowed,3,25138,Inactive,298
38,Female,103,66,104,1,0,Single,0,54862,Inactive,177
43,Female,142,64,100,2,19,Married,2,54804,Inactive,89
34,Female,106,58,112,2,18,Single,2,55548,Active,205
71,Female,113,65,106,2,0,Divorced,1,24942,Active,171
53,Female,124,66,107,1,0,Married,1,56171,Inactive,160
32,Female,126,64,101,0,12,Cohabiting,3,54616,Inactive,152
77,Female,141,68,100,1,26,Married,2,25061,Inactive,63
48,Female,112,68,97,1,0,Married,3,55737,Inactive,179
68,Male,181,70,110,7,0,Single,2,24861,Inactive,82
57,Male,155,71,97,0,0,Single,0,55662,Inactive,102
31,Female,136,62,107,1,0,Cohabiting,4,55091,Inactive,207
67,Female,128,64,102,0,0,Cohabiting,3,25008,Inactive,90
18,Male,180,72,103,1,0,Married,3,24907,Inactive,194
24,Female,123,66,94,0,0,Married,3,25260,Inactive,274
25,Female,126,66,102,0,0,Divorced,3,55671,Active,353
37,Female,128,71,104,2,0,Single,0,55822,Inactive,170
27,Female,125,66,101,1,0,Single,0,55311,Active,325
54,Female,132,66,88,0,0,Married,4,54945,Inactive,133
57,Female,126,66,98,0,0,Married,4,54833,Inactive,103
36,Male,175,75,94,0,0,Married,1,56049,Very Active,225
58,Female,124,63,103,3,14,Divorced,0,54290,Inactive,100
42,Female,119,64,107,0,22,Single,3,55306,Inactive,142
33,Male,165,75,102,0,0,Cohabiting,4,55635,Very Active,242
22,Female,133,66,94,0,28,Married,1,25053,Active,196
43,Female,128,61,106,0,0,Widowed,2,55342,Inactive,119
35,Female,139,67,104,1,0,Cohabiting,4,56239,Active,238
70,Female,126,65,105,2,0,Married,1,25176,Inactive,126
69,Male,176,74,105,1,0,Single,0,25141,Active,115
59,Female,119,67,104,2,0,Married,3,53426,Active,196
18,Female,111,68,105,0,0,Widowed,0,25034,Inactive,229
31,Male,138,75,106,2,0,Married,1,54019,Active,196
52,Male,164,72,89,1,0,Single,1,54196,Very Active,166
38,Male,205,72,108,5,9,Cohabiting,1,56100,Inactive,84
75,Female,120,71,94,2,0,Married,2,25051,Inactive,125
54,Male,191,70,107,0,0,Cohabiting,1,57474,Inactive,111
58,Female,166,69,99,1,0,Widowed,3,54907,Inactive,118
77,Female,167,64,99,5,0,Single,1,24975,Inactive,104
33,Female,119,64,102,0,0,Divorced,0,55161,Active,300
30,Female,142,69,102,0,0,Divorced,1,52351,Active,275
44,Male,144,69,102,0,0,Single,3,54821,Active,169
55,Female,126,64,107,1,0,Married,3,53237,Active,178
56,Female,121,68,100,0,0,Single,1,54027,Active,215
70,Female,114,69,94,1,15,Widowed,2,25095,Very Active,173
71,Female,130,69,94,0,0,Single,2,24926,Active,177
24,Male,153,71,98,1,0,Widowed,3,24938,Inactive,203
47,Male,163,68,99,1,0,Single,3,54570,Active,158
30,Male,158,74,120,2,0,Married,2,54418,Active,189
